ring_id,vertex_id,x,y
0,0,99.96342883,2.72742295
0,1,99.93408113,3.656798977
0,2,99.87144374,5.108177073
0,3,99.78819369,6.528849614
0,4,99.70955329,7.628268519
0,5,99.63281937,8.56605118
0,6,99.50849262,9.930061956
0,7,99.33449754,11.52935016
0,8,99.20298563,12.61051677
0,9,99.05671664,13.70611421
0,10,98.90520773,14.7669422
0,11,98.72513978,15.92081811
0,12,98.56600034,16.88067097
0,13,98.37972597,17.93314337
0,14,98.15541572,19.12678168
0,15,97.89575185,20.41280564
0,16,97.67237289,21.45295258
0,17,97.38749062,22.71598198
0,18,97.11212662,23.86401774
0,19,96.7855028,25.15850171
0,20,96.42039258,26.51956162
0,21,96.03100716,27.90172957
0,22,95.53681143,29.5501545
0,23,95.05336391,31.06828049
0,24,94.70225608,32.11897986
0,25,94.29008811,33.31284835
0,26,93.8774501,34.45535092
0,27,93.49612058,35.47817618
0,28,93.03789596,36.66523787
0,29,92.52101699,37.94785354
0,30,91.98556165,39.23087413
0,31,91.47782599,40.3985208
0,32,91.05730082,41.33584743
0,33,90.61039253,42.30897755
0,34,90.02722541,43.53745739
0,35,89.39007794,44.8283818
0,36,88.7301069,46.12403736
0,37,88.07247518,47.3659887
0,38,87.50129287,48.41179655
0,39,86.94025599,49.4137208
0,40,86.21513462,50.66907326
0,41,85.50071578,51.86313339
0,42,84.98592041,52.70289966
0,43,84.34665242,53.72115583
0,44,83.66031384,54.78210863
0,45,83.14212929,55.56601739
0,46,82.55683311,56.43160559
0,47,81.80387196,57.51935314
0,48,81.06942493,58.54922127
0,49,80.31995043,59.57395551
0,50,79.38066008,60.8209234
0,51,78.4432027,62.02314379
0,52,77.84082277,62.77694404
0,53,77.20186768,63.56200419
0,54,76.50401901,64.39891914
0,55,75.8807984,65.13286805
0,56,75.11244586,66.01877296
0,57,74.26653735,66.96738586
0,58,73.65999395,67.63361954
0,59,72.85674815,68.49954889
0,60,72.02047933,69.37800351
0,61,70.95240791,70.47123856
0,62,69.90400919,71.51048272
0,63,68.91162348,72.4675997
0,64,68.07243283,73.25450841
0,65,67.21171073,74.04702674
0,66,66.27125886,74.8885605
0,67,65.23583642,75.79388934
0,68,64.16241778,76.7037939
0,69,62.89924296,77.74467451
0,70,61.78975277,78.6267078
0,71,60.72421762,79.45417855
0,72,59.54127945,80.34411055
0,73,58.71931861,80.94527647
0,74,57.79086214,81.61184178
0,75,56.59965628,82.44320007
0,76,55.56601739,83.14212929
0,77,54.78210863,83.66031384
0,78,53.72115583,84.34665242
0,79,52.70289966,84.98592041
0,80,51.86313339,85.50071578
0,81,50.78971709,86.14383136
0,82,49.43373012,86.92976241
0,83,48.04456136,87.70453158
0,84,46.507123,88.53038397
0,85,45.13019164,89.23896889
0,86,43.97996085,89.81091145
0,87,43.07575986,90.24762163
0,88,42.00287067,90.75274039
0,89,40.6383059,91.37269368
0,90,39.23424832,91.98413328
0,91,37.94786244,92.52101329
0,92,36.67289835,93.03484476
0,93,35.445417,93.50854746
0,94,34.53377237,93.84858218
0,95,33.30048857,94.29563074
0,96,31.66822026,94.85469673
0,97,30.63783165,95.19158509
0,98,29.63738911,95.5084389
0,99,28.61885091,95.8179699
0,100,27.62247688,96.11066559
0,101,26.5676246,96.4070683
0,102,25.22784154,96.76750899
0,103,23.86979432,97.11084359
0,104,22.71607871,97.38690385
0,105,21.20041942,97.72939517
0,106,19.77720616,98.02629416
0,107,18.32882252,98.30820692
0,108,16.9296024,98.55763461
0,109,15.54026981,98.78693473
0,110,14.21269267,98.98649406
0,111,13.02697844,99.14858981
0,112,12.02650744,99.27513327
0,113,10.62371636,99.43607534
0,114,9.138503908,99.58368145
0,115,7.443302745,99.72535975
0,116,6.066354975,99.81621869
0,117,4.981651375,99.8779669
0,118,3.44632732,99.94222454
0,119,2.026475221,99.98139888
0,120,0.5445235841,99.99982637
0,121,-0.8523573083,99.99880879
0,122,-2.382035032,99.97252578
0,123,-3.35318812,99.9444983
0,124,-4.850037731,99.88494209
0,125,-6.066354975,99.81621869
0,126,-7.278813138,99.73728916
0,127,-8.76051913,99.61630512
0,128,-10.12341571,99.48825086
0,129,-11.52389054,99.33516164
0,130,-12.61051677,99.20298563
0,131,-13.70611421,99.05671664
0,132,-14.7669451,98.90520732
0,133,-15.9208535,98.72513419
0,134,-16.90276962,98.56227406
0,135,-18.32361364,98.30921343
0,136,-19.77720617,98.02629416
0,137,-21.20041942,97.72939517
0,138,-22.71607871,97.38690385
0,139,-23.86979432,97.11084359
0,140,-25.22784159,96.76750898
0,141,-26.7565383,96.35624501
0,142,-28.10640319,95.96986639
0,143,-29.27223838,95.62116164
0,144,-30.39003183,95.27141116
0,145,-31.26936572,94.9857974
0,146,-32.2901735,94.64497714
0,147,-33.53097146,94.21208384
0,148,-34.53377237,93.84858218
0,149,-35.445417,93.50854746
0,150,-36.67289835,93.03484476
0,151,-37.94786244,92.52101329
0,152,-39.23425418,91.98413082
0,153,-40.25983424,91.53814096
0,154,-41.2200617,91.11056718
0,155,-42.41576108,90.5611043
0,156,-43.52158076,90.03302914
0,157,-44.41563073,89.59606895
0,158,-45.63605946,88.98206319
0,159,-46.93514548,88.30234628
0,160,-48.0523933,87.70020387
0,161,-49.43439896,86.92937513
0,162,-50.78971709,86.14383136
0,163,-51.86313339,85.50071578
0,164,-52.70289966,84.98592041
0,165,-53.72115583,84.34665242
0,166,-54.78210863,83.66031384
0,167,-55.56601739,83.14212929
0,168,-56.59672808,82.44518007
0,169,-57.75658637,81.6358241
0,170,-58.64951808,80.99604651
0,171,-59.51384485,80.36393205
0,172,-60.50546559,79.61993365
0,173,-61.35644904,78.96536952
0,174,-62.05496278,78.41768967
0,175,-63.10261682,77.57845307
0,176,-64.17260398,76.69534421
0,177,-65.21810445,75.80889006
0,178,-66.23173437,74.92369838
0,179,-66.96802266,74.2659686
0,180,-67.78660426,73.52068451
0,181,-68.70462079,72.66220489
0,182,-69.4436056,71.95717996
0,183,-70.20054701,71.2181913
0,184,-71.181041,70.23995748
0,185,-72.03021219,69.36743772
0,186,-72.94565604,68.40556308
0,187,-73.79480339,67.486945
0,188,-74.6433729,66.54865843
0,189,-75.67538816,65.37341421
0,190,-76.49516502,64.40945974
0,191,-77.20266436,63.56108584
0,192,-77.91381405,62.68691681
0,193,-78.54697209,61.89136125
0,194,-79.43432867,60.75034862
0,195,-80.25909068,59.65551397
0,196,-81.10278749,58.50389707
0,197,-81.81795192,57.49756294
0,198,-82.6444467,56.30609558
0,199,-83.48546109,55.05023389
0,200,-84.27440083,53.83463735
0,201,-84.94123364,52.77474555
0,202,-85.53900085,51.80085155
0,203,-86.02781495,50.98301107
0,204,-86.57703186,50.0483225
0,205,-87.25633569,48.85165021
0,206,-87.78533446,47.89549618
0,207,-88.30464328,46.93074136
0,208,-88.9315762,45.73326123
0,209,-89.61795102,44.37480153
0,210,-90.27031938,43.02859583
0,211,-90.89248711,41.70109325
0,212,-91.46815541,40.42079087
0,213,-91.9843667,39.23369327
0,214,-92.52101699,37.94785354
0,215,-93.03789597,36.66523784
0,216,-93.49612358,35.47816841
0,217,-93.87749355,34.4552337
0,218,-94.17340593,33.63787697
0,219,-94.61758645,32.37144189
0,220,-94.97437856,31.30441327
0,221,-95.30405947,30.28808119
0,222,-95.65008956,29.17676323
0,223,-95.93291926,28.2316311
0,224,-96.23610876,27.18338705
0,225,-96.66052092,25.63612674
0,226,-97.05975414,24.07911718
0,227,-97.38749062,22.71598198
0,228,-97.67237289,21.45295258
0,229,-97.89575185,20.41280563
0,230,-98.15506511,19.12852418
0,231,-98.37745975,17.94552591
0,232,-98.56492126,16.88704704
0,233,-98.72514529,15.9207832
0,234,-98.90670841,14.75727313
0,235,-99.06391138,13.65415095
0,236,-99.23182212,12.38949963
0,237,-99.38827345,11.05082778
0,238,-99.49375428,10.06074758
0,239,-99.63212127,8.597930664
0,240,-99.75179136,7.06132133
0,241,-99.81755065,6.044198159
0,242,-99.88614205,4.815561434
0,243,-99.94198766,3.434929749
0,244,-99.97684895,2.218285694
0,245,-99.99483673,1.08501109
0,246,-100.0011883,0.01142990427
0,247,-99.99503261,-1.068881608
0,248,-99.98077602,-2.005132536
0,249,-99.95266417,-3.116985901
0,250,-99.89247647,-4.694952579
0,251,-99.81621869,-6.066354975
0,252,-99.73728916,-7.278813138
0,253,-99.61630512,-8.76051913
0,254,-99.48822977,-10.123635
0,255,-99.33424071,-11.53217887
0,256,-99.20522809,-12.58885027
0,257,-99.0734963,-13.5881231
0,258,-98.9386115,-14.53501434
0,259,-98.76864764,-15.65473213
0,260,-98.56125821,-16.90848083
0,261,-98.30917873,-18.32379078
0,262,-98.02629416,-19.77720617
0,263,-97.72939517,-21.20041942
0,264,-97.38690385,-22.71607871
0,265,-97.11084359,-23.86979432
0,266,-96.76750898,-25.22784159
0,267,-96.35624501,-26.7565383
0,268,-95.96986639,-28.10640319
0,269,-95.64926889,-29.1796279
0,270,-95.34855065,-30.14516399
0,271,-95.05991166,-31.04550701
0,272,-94.6494864,-32.27728992
0,273,-94.21208384,-33.53097146
0,274,-93.84858218,-34.53377237
0,275,-93.50854746,-35.445417
0,276,-93.03484476,-36.67289835
0,277,-92.52101329,-37.94786244
0,278,-91.9855614,-39.23087472
0,279,-91.47415265,-40.40696842
0,280,-90.84162439,-41.81294538
0,281,-90.16421301,-43.25195979
0,282,-89.59610022,-44.41556844
0,283,-88.98206474,-45.63605651
0,284,-88.30234628,-46.93514548
0,285,-87.70020387,-48.0523933
0,286,-86.92937513,-49.43439896
0,287,-86.14383136,-50.78971709
0,288,-85.50071578,-51.86313339
0,289,-84.98592041,-52.70289966
0,290,-84.34665242,-53.72115583
0,291,-83.66031384,-54.78210863
0,292,-83.14212929,-55.56601739
0,293,-82.44518007,-56.59672808
0,294,-81.6358241,-57.75658637
0,295,-80.99604651,-58.64951808
0,296,-80.36393205,-59.51384485
0,297,-79.61993365,-60.50546559
0,298,-78.96536952,-61.35644904
0,299,-78.41768967,-62.05496278
0,300,-77.57845307,-63.10261682
0,301,-76.69534421,-64.17260398
0,302,-75.80889006,-65.21810445
0,303,-74.92369838,-66.23173437
0,304,-73.95961718,-67.30895851
0,305,-72.84737043,-68.50956697
0,306,-72.22003634,-69.16888551
0,307,-71.31020172,-70.10939242
0,308,-70.35563805,-71.06522057
0,309,-69.53059376,-71.8734308
0,310,-68.42548062,-72.92722341
0,311,-67.48694493,-73.79480345
0,312,-66.54865842,-74.6433729
0,313,-65.37341421,-75.67538816
0,314,-64.40945974,-76.49516502
0,315,-63.56108584,-77.20266436
0,316,-62.68691681,-77.91381405
0,317,-61.89136125,-78.54697209
0,318,-60.75034862,-79.43432867
0,319,-59.65551397,-80.25909068
0,320,-58.50389707,-81.10278749
0,321,-57.49756294,-81.81795192
0,322,-56.30609558,-82.6444467
0,323,-55.05023389,-83.48546109
0,324,-53.82557362,-84.2802762
0,325,-52.70289966,-84.98592041
0,326,-51.86313339,-85.50071578
0,327,-50.66907326,-86.21513462
0,328,-49.4137208,-86.94025599
0,329,-48.41179655,-87.50129287
0,330,-47.11670848,-88.20716149
0,331,-45.83023924,-88.88151362
0,332,-44.6789534,-89.46477918
0,333,-43.50394206,-90.04309534
0,334,-42.31147002,-90.60896366
0,335,-41.48149239,-90.99122726
0,336,-40.42079087,-91.46815541
0,337,-39.23369327,-91.9843667
0,338,-37.94785354,-92.52101699
0,339,-36.66531866,-93.0378636
0,340,-35.48810551,-93.49229298
0,341,-34.53135608,-93.84945528
0,342,-33.53099089,-94.21207683
0,343,-32.29284907,-94.64406717
0,344,-31.00025109,-95.07549861
0,345,-29.52899774,-95.54291019
0,346,-27.96859825,-96.0119907
0,347,-26.2841445,-96.4863799
0,348,-24.75573165,-96.88870368
0,349,-23.69745748,-97.15207487
0,350,-22.71608111,-97.38746797
0,351,-21.45295258,-97.67237289
0,352,-20.41280563,-97.89575185
0,353,-19.12852418,-98.15506511
0,354,-17.94552591,-98.37745975
0,355,-16.89254373,-98.56394549
0,356,-15.65293616,-98.76892126
0,357,-14.53501397,-98.93861156
0,358,-13.38018862,-99.10224679
0,359,-12.32362136,-99.2385266
0,360,-11.22263087,-99.36978595
0,361,-10.01758166,-99.49768245
0,362,-8.720675556,-99.62077533
0,363,-7.302589892,-99.73544408
0,364,-5.753129455,-99.83552548
0,365,-4.701840212,-99.8900062
0,366,-3.660101826,-99.93424589
0,367,-2.604810914,-99.96671353
0,368,-1.343241742,-99.99258258
0,369,-0.1889055218,-100.0008879
0,370,0.7393415452,-99.99767959
0,371,1.79307177,-99.98507107
0,372,3.127666609,-99.95270954
0,373,4.325637503,-99.90758018
0,374,5.342678546,-99.85770992
0,375,6.517638297,-99.78887516
0,376,7.561911051,-99.71446716
0,377,8.503431052,-99.63835348
0,378,9.645585345,-99.53510141
0,379,11.1264801,-99.38155081
0,380,12.50281195,-99.21616925
0,381,13.57342137,-99.0755806
0,382,14.53501434,-98.9386115
0,383,15.65199111,-98.76906539
0,384,16.88596079,-98.56506203
0,385,17.93314337,-98.37972597
0,386,19.12678168,-98.15541572
0,387,20.41280564,-97.89575185
0,388,21.45295258,-97.67237289
0,389,22.71598198,-97.38749062
0,390,23.86401774,-97.11212662
0,391,25.14389881,-96.7891874
0,392,26.44356702,-96.44122225
0,393,27.60463691,-96.11609648
0,394,28.80942603,-95.76119322
0,395,29.99732141,-95.39646179
0,396,31.12571366,-95.03358752
0,397,32.11897151,-94.70225894
0,398,33.31284761,-94.29008838
0,399,34.45535092,-93.8774501
0,400,35.47817618,-93.49612058
0,401,36.45109618,-93.12055805
0,402,37.38511002,-92.7501382
0,403,38.43285955,-92.32066628
0,404,39.59158643,-91.83044873
0,405,41.01232519,-91.20563113
0,406,42.32423122,-90.60315322
0,407,43.58280653,-90.00514759
0,408,45.03149326,-89.28978075
0,409,46.34145195,-88.61498264
0,410,47.3659887,-88.07247518
0,411,48.41179655,-87.50129287
0,412,49.4137208,-86.94025599
0,413,50.66907326,-86.21513462
0,414,51.86313339,-85.50071578
0,415,52.70289966,-84.98592041
0,416,53.82557362,-84.2802762
0,417,55.05023389,-83.48546109
0,418,56.30609558,-82.6444467
0,419,57.49756294,-81.81795192
0,420,58.5043986,-81.10243109
0,421,59.66664978,-80.25091253
0,422,60.82761632,-79.37546465
0,423,62.02314379,-78.4432027
0,424,62.77694404,-77.84082277
0,425,63.56202337,-77.20185207
0,426,64.39913085,-76.50384214
0,427,65.18119374,-75.83956632
0,428,66.0980093,-75.04237509
0,429,66.96089798,-74.27240087
0,430,67.97623793,-73.34585419
0,431,68.90649889,-72.47157839
0,432,69.65787382,-71.74899254
0,433,70.37531641,-71.04582319
0,434,71.11594966,-70.3042771
0,435,71.87325352,-69.53067928
0,436,72.66223037,-68.70459375
0,437,73.52255742,-67.78458201
0,438,74.26659991,-66.96731655
0,439,74.86148408,-66.30195186
0,440,75.79022549,-65.24015287
0,441,76.7037939,-64.16241778
0,442,77.74467451,-62.89924296
0,443,78.6267078,-61.78975277
0,444,79.45417855,-60.72421762
0,445,80.34411055,-59.54127945
0,446,80.94527647,-58.71931861
0,447,81.61184178,-57.79086214
0,448,82.44320007,-56.59965628
0,449,83.14212929,-55.56601739
0,450,83.66031384,-54.78210863
0,451,84.34289616,-53.72698629
0,452,84.94123364,-52.77474555
0,453,85.54188471,-51.7961572
0,454,86.1001218,-50.86187773
0,455,86.81566703,-49.63303724
0,456,87.45422292,-48.49717601
0,457,88.03982785,-47.42707993
0,458,88.60002922,-46.36979289
0,459,89.04756113,-45.50525199
0,460,89.61843344,-44.3732363
0,461,90.24762063,-43.07576197
0,462,90.75274037,-42.00287072
0,463,91.37269368,-40.6383059
0,464,91.98413328,-39.23424832
0,465,92.52101329,-37.94786244
0,466,93.03484476,-36.67289835
0,467,93.50854746,-35.445417
0,468,93.84858218,-34.53377237
0,469,94.29563074,-33.30048857
0,470,94.85469673,-31.66822026
0,471,95.19158509,-30.63783165
0,472,95.5084389,-29.63738911
0,473,95.8179699,-28.61885091
0,474,96.11054203,-27.62289648
0,475,96.47082318,-26.34076089
0,476,96.87326712,-24.81675218
0,477,97.1511552,-23.70128128
0,478,97.38679302,-22.71656565
0,479,97.72938621,-21.20046238
0,480,98.02629416,-19.77720616
0,481,98.30823725,-18.32866765
0,482,98.55849556,-16.92476528
0,483,98.72458792,-15.92431324
0,484,98.92271398,-14.65003589
0,485,99.08361423,-13.51664555
0,486,99.22804267,-12.4049295
0,487,99.34059582,-11.47434182
0,488,99.45048466,-10.47620584
0,489,99.55027679,-9.482966975
0,490,99.64690948,-8.408805404
0,491,99.72429987,-7.424996058
0,492,99.81505617,-6.119384302
0,493,99.89170056,-4.675950988
0,494,99.93425249,-3.641993299
0,495,99.96576078,-2.661205409
0,496,99.99031175,-1.468782147
0,497,100.0007559,-0.339619422
0,498,99.99726034,0.8240521038
0,499,99.98582329,1.737331802
Target vertices: 500
Total signed area in input: 3.141593e+04
Total signed area in output: 3.141593e+04
Total areal displacement: 3.649223e-01
Running time: 1606.15 ms
Peak memory: 31.49 MB
